"Name","ID","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
"Zotu1940",603,1,0,0,3.42e-79,0,260,0,0,"Acidobacteria","Holophagae","Subgroup 7","uncultured candidate division OS-K bacterium",NA,NA
"Zotu1941",893,1,0,0,3.42e-79,0,171,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas lutea"
"Zotu1943",152,2,1,1,9.85e-62,0,135,0,0,"Armatimonadetes","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas","uncultured beta proteobacterium"
"Zotu19476",82,1,0,0,3.42e-79,0,225,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu19532",199,3,9,9,2.84e-44,0,17,1.45999279,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"Zotu19557",810,1,0,0,6.49e-31,0,3,-1.213559752,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"Zotu1957",873,1,0,0,3.42e-79,0,158,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu196",367,3,1,2,2.52e-26,0.333333333,50,0.5,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured Caldilineales bacterium",NA
"Zotu1975",694,1,0,0,3.42e-79,0,210,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"Zotu1978",837,1,0,0,1.79e-42,0,23,-0.603022689,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu198",993,4,60.33333333,99,3.61e-29,0,3,2.022599587,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured",NA
"Zotu1986",559,2,38.5,77,3.03e-29,0,2,-0.173748897,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29",NA
"Zotu1989",209,1,0,0,9.85e-62,0,104,0,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Catellatospora","Catellatospora bangladeshensis"
"Zotu1997",640,3,0,0,7.59e-24,1,48,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","planctomycete WY108",NA
"Zotu2",14,2,1,1,9.85e-62,0,103,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"Zotu20",252,2,1,1,9.85e-62,0,100,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu200",670,3,5,7,2.55e-38,0,33,1.224744871,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2002",478,1,0,0,3.42e-79,0,269,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu2006",204,2,0,0,3.98e-39,1,28,0,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"Zotu201",860,2,2.333333333,6,2.14e-29,0,3,-0.134839972,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2011",469,2,0,0,2.84e-44,1,95,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Acidobacteria bacterium 13_2_20CM_56_17"
"Zotu20151",109,2,0,0,2.84e-44,1,82,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu20183",792,2,1,1,9.85e-62,0,115,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","uncultured soil bacterium"
"Zotu2022",903,1,0,0,4.32e-55,0,55,-1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Haliscomenobacter sp."
"Zotu2023",169,1,0,0,9.85e-62,0,120,0,0,"Actinobacteria","Actinobacteria","PeM15",NA,NA,NA
"Zotu2026",892,1,0,0,3.42e-79,0,226,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu20297",827,1,0,0,9.85e-62,0,101,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu2030",749,5,73,163,0.248440798,0.1,0,1.131504764,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu2033",624,1,0,0,4.95e-31,0,13,-1.837117307,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2036",1079,2,0,0,2.84e-44,1,94,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu2038",578,1,0,0,1.89e-44,0,22,-0.707106781,0,"Acidobacteria","Subgroup 6","uncultured bacterium 259",NA,NA,NA
"Zotu204",57,1,0,0,3.42e-79,0,194,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"Zotu2042",398,1,0,0,4.32e-55,0,51,-1,0,"Chloroflexi","KD4-96","uncultured Longilinea sp.",NA,NA,NA
"Zotu2052",56,3,3,4,2.94e-30,0.333333333,70,0.75,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"Zotu2053",1050,2,1,1,9.85e-62,0,129,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu2055",696,2,2,2,7e-55,0,61,1,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Firmicutes bacterium"
"Zotu2058",234,1,0,0,9.85e-62,0,103,0,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured alpha proteobacterium",NA
"Zotu206",282,2,1,1,9.85e-62,0,140,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu2063",643,1,0,0,1.61e-51,0,76,-0.577350269,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu20699",462,2,0,0,2.84e-44,1,83,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes bacterium LX87"
"Zotu2077",812,1,0,0,4.32e-55,0,55,-1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"Zotu208",215,1,0,0,4.32e-55,0,57,-1,0,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia",NA
"Zotu20818",771,3,1,2,3.33e-30,0.666666667,65,0.75,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu2082",575,1,0,0,3.42e-79,0,262,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu2084",811,2,0,0,7.84e-11,1,38,-0.697485832,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter","uncultured prokaryote"
"Zotu209",391,2,0,0,2.84e-37,1,14,0,0,"Chloroflexi","Ktedonobacteria","C0119","uncultured soil bacterium",NA,NA
"Zotu2091",570,2,1,1,9.85e-62,0,102,0,0,"Acidobacteria","Subgroup 6","uncultured bacterium 213",NA,NA,NA
"Zotu2099",324,1,0,0,9.85e-62,0,124,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
"Zotu2103",1019,1,0,0,3.42e-79,0,161,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu211",217,2,2,2,7e-55,0,60,1,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella",NA
"Zotu2110",878,2,2,2,7e-55,0,59,1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2114",477,1,0,0,2.04e-38,0,8,-0.795495129,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu2116",318,1,0,0,9.85e-62,0,108,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 10","uncultured Clostridiaceae bacterium"
"Zotu2117",761,1,0,0,9.85e-62,0,116,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","uncultured Derxia sp.",NA
"Zotu2128",985,3,9,9,2.84e-44,0,17,1.45999279,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
"Zotu213",1046,1,0,0,4.32e-55,0,56,-1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu2135",325,2,1,1,9.85e-62,0,131,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
"Zotu214",1065,1,0,0,3.42e-79,0,293,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
"Zotu2149",794,1,0,0,3.42e-79,0,239,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2155",147,3,20,20,2.66e-33,0.333333333,5,1.1,0,"Armatimonadetes","Chthonomonadetes","Chthonomonadales",NA,NA,NA
"Zotu2156",292,1,0,0,3.42e-79,0,319,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu2158",846,1,0,0,3.42e-79,0,233,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","Flaviaesturariibacter sp. DSM 100282"
"Zotu2167",338,2,58,118,4.09e-19,0,1,-0.517036491,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
"Zotu217",286,1,0,0,3.42e-79,0,265,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu2179",663,1,0,0,3.42e-79,0,220,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu2183",630,2,0,0,1.39e-34,1,12,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2187",408,1,0,0,3.42e-79,0,201,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
"Zotu2199",218,4,215,642,4.67e-18,0.166666667,1,1.321315476,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"Zotu2201",805,5,29,29,8.31e-31,0.1,6,2.531139401,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"Zotu2206",815,1,0,0,3.42e-79,0,168,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2207",401,1,0,0,3.42e-79,0,204,0,0,"Chloroflexi","KD4-96","bacterium Ellin6529",NA,NA,NA
"Zotu221",193,3,13.66666667,33,5.45e-32,0,9,1.143001143,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"Zotu2210",692,2,0,0,3.72e-40,1,81,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"Zotu2212",1072,2,108,312,3.14e-19,0,1,-0.517036491,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"Zotu2214",681,1,0,0,3.42e-79,0,213,0,0,"Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"Zotu2235",382,1,0,0,3.42e-79,0,195,0,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","uncultured bacterium",NA
"Zotu224",101,1,0,0,3.42e-79,0,178,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2240",863,1,0,0,1.61e-51,0,73,-0.577350269,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2242",855,1,0,0,3.42e-79,0,179,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Heliimonas","metagenome"
"Zotu2246",788,2,1,1,9.85e-62,0,118,0,0,"Bacteroidetes","Bacteroidia","Cytophagales",NA,NA,NA
"Zotu2247",777,2,9,16,1.01e-32,0,9,-0.254000254,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Noviherbaspirillum",NA
"Zotu2252",838,2,1,1,9.85e-62,0,113,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2255",361,1,0,0,3.42e-79,0,201,0,0,"Chloroflexi","TK10","uncultured Chloroflexus sp.",NA,NA,NA
"Zotu226",273,2,0,0,2.84e-44,1,93,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","Candidatus Saccharibacteria bacterium RAAC3_TM7_1",NA
"Zotu2265",678,1,0,0,3.42e-79,0,216,0,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"Zotu2269",566,1,0,0,9.85e-62,0,142,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu227",528,1,0,0,3.42e-79,0,297,0,0,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Verrucomicrobium sp. IMCC25902"
"Zotu2281",48,1,0,0,2.49e-48,0,34,-0.75,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","bacterium Ellin5086"
"Zotu229",583,1,0,0,4.05e-35,0,12,-1.154700538,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu2297",319,1,0,0,1.13e-38,0,33,-1.224744871,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 10","uncultured Clostridiaceae bacterium"
"Zotu23",1030,3,8,16,5.17e-24,0.666666667,10,0.538815906,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
"Zotu2300",307,1,0,0,3.42e-79,0,242,0,0,NA,NA,NA,NA,NA,NA
"Zotu231",119,1,0,0,1.96e-36,0,18,-1.322875656,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2310",613,1,0,0,3.42e-79,0,282,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2317",852,1,0,0,9.85e-62,0,121,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas",NA
"Zotu232",1008,1,0,0,3.42e-79,0,205,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)",NA,NA
"Zotu2320",631,1,0,0,3.42e-79,0,243,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","Tepidisphaera mucosa"
"Zotu2329",521,2,0,0,2.84e-37,1,14,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu233",514,1,0,0,6.98e-32,0,11,-1.418416287,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured subdivision 3 bacterium",NA
"Zotu2334",650,1,0,0,3.42e-79,0,225,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","planctomycete WWH14",NA
"Zotu2342",940,5,20,32,6.29e-24,0.2,10,2.334868926,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"Zotu2345",137,1,0,0,3.42e-79,0,287,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2348",232,1,0,0,3.42e-79,0,163,0,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"Zotu235",850,2,4,4,5.49e-46,0,29,0.447213595,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","uncultured soil bacterium"
"Zotu2351",974,1,0,0,3.42e-79,0,270,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Paludibaculum",NA
"Zotu2354",1043,1,0,0,3.42e-79,0,321,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","uncultured Blastocatella sp."
"Zotu2355",725,2,1,1,9.85e-62,0,122,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu2358",946,2,0,0,3.17e-24,1,10,-0.359210604,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"Zotu2359",508,2,2,2,7e-55,0,55,1,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Prosthecobacter sp.",NA
"Zotu2361",433,1,0,0,9.85e-62,0,110,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"Zotu237",998,2,2,2,7e-55,0,58,1,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured",NA,NA
"Zotu2373",713,1,0,0,9.85e-62,0,119,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu2375",1032,1,0,0,4.32e-55,0,54,-1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
"Zotu238",555,1,0,0,9.85e-62,0,119,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured Spartobacteria bacterium"
"Zotu2383",317,3,45,45,3.01e-33,0,5,1.1,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 10",NA
"Zotu239",1016,2,13,13,2.52e-41,0,4,0.215665546,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu2390",132,1,0,0,3.42e-79,0,298,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu24",74,2,2,2,7e-55,0,51,1,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2401",567,2,2,2,7e-55,0,44,1,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu2402",424,1,0,0,3.42e-79,0,170,0,0,"Bacteroidetes","Ignavibacteria","OPB56","uncultured bacterium #0319-6E22",NA,NA
"Zotu2405",568,2,1,1,9.85e-62,0,141,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu2408",701,1,0,0,3.42e-79,0,220,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu2409",159,1,0,0,1.46e-48,0,34,-0.75,0,"Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Armatimonadetes bacterium 55-13",NA
"Zotu241",175,1,0,0,3.42e-79,0,314,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu2413",973,2,4,4,1.55e-49,0,31,0.707106781,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","GOUTB8","Ambiguous_taxa"
"Zotu2425",519,1,0,0,3.42e-79,0,310,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu243",3,1,0,0,2.1e-35,0,12,-1.154700538,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"Zotu2435",992,2,6.5,20,0.061943825,0,0,-0.696310624,0,"Acidobacteria","Acidobacteriia","Subgroup 2","uncultured Holophaga sp.",NA,NA
"Zotu244",102,1,0,0,3.42e-79,0,185,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. Z2-YC6855"
"Zotu2442",661,1,0,0,3.42e-79,0,309,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
"Zotu2445",709,1,0,0,3.42e-79,0,296,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu2447",688,2,1,1,9.85e-62,0,137,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula","uncultured Planctomycetaceae bacterium"
"Zotu245",537,1,0,0,3.42e-79,0,318,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"Zotu2450",579,1,0,0,3.42e-79,0,259,0,0,"Acidobacteria","Subgroup 6","unidentified",NA,NA,NA
"Zotu2453",680,2,1,1,9.85e-62,0,109,0,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"Zotu2478",305,1,0,0,9.85e-62,0,118,0,0,"Cyanobacteria","Sericytochromatia","Cyanobacteria/Melainabacteria group bacterium S15B-MN24 CBMW_12",NA,NA,NA
"Zotu248",476,6,27.5,96,0.433057787,0.533333333,0,1.74077656,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu249",942,1,0,0,3.42e-79,0,254,0,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Punica granatum (pomegranate)"
"Zotu2490",897,1,0,0,3.42e-79,0,316,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","Spumella-like flagellate JBM08"
"Zotu2493",406,1,0,0,3.42e-79,0,169,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
"Zotu2494",293,1,0,0,3.42e-79,0,253,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","soil bacterium WF55",NA,NA
"Zotu2503",534,1,0,0,9.85e-62,0,137,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"Zotu252",1034,1,0,0,3.42e-79,0,312,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu253",915,3,8,9,9.54e-28,0.333333333,7,0.917662935,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","uncultured soil bacterium"
"Zotu2533",963,1,0,0,3.42e-79,0,159,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter","uncultivated soil bacterium clone C002"
"Zotu2536",558,1,0,0,3.42e-79,0,273,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae",NA,NA
"Zotu254",638,1,0,0,3.42e-79,0,233,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
"Zotu2544",414,1,0,0,1.61e-51,0,75,-0.577350269,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexi bacterium"
"Zotu2549",900,1,0,0,4.32e-55,0,60,-1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella",NA
"Zotu2555",796,1,0,0,3.42e-79,0,170,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2556",538,1,0,0,9.85e-62,0,141,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"Zotu2557",1047,1,0,0,1.61e-51,0,73,-0.577350269,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu2560",481,1,0,0,3.42e-79,0,203,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu2566",77,2,3,3,2.74e-39,0,24,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2569",1080,2,3,3,1.61e-51,0,37,0.816496581,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu2573",901,3,0,0,2.09e-22,1,63,0.204124145,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"Zotu2575",740,1,0,0,3.42e-79,0,192,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","uncultured Burkholderia sp."
"Zotu2589",793,1,0,0,3.42e-79,0,209,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured microorganism"
"Zotu2598",105,1,0,0,3.42e-79,0,236,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu26",10,1,0,0,3.42e-79,0,231,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"Zotu260",525,1,0,0,3.42e-79,0,301,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu2601",562,1,0,0,3.42e-79,0,294,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","metagenome"
"Zotu2606",257,2,2,2,7e-55,0,46,1,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu261",120,1,0,0,3.42e-79,0,156,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured Sphingomonadales bacterium"
"Zotu2610",93,2,6,16,3.99e-32,0,9,-0.254000254,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
"Zotu2612",729,1,0,0,3.42e-79,0,275,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu265",7,3,15,58,1.2e-18,0.333333333,1,0.402139493,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
"Zotu2653",75,2,2,2,7e-55,0,57,1,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. HKS-06"
