"Name","ID","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
"Zotu2890",556,3,16,20,1.2e-105,0.333,25,-0.196116135,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"Zotu2899",599,1,0,0,8.61e-270,0,103,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Acidobacteria bacterium 13_2_20CM_56_17"
"Zotu29",1079,2,2938.759524,11663,9.09e-11,0,2,-1.360748972,0.5,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
"Zotu290",1188,2,1,1,8.61e-270,0,104,0,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
"Zotu2905",258,3,2264,6456,2.88e-14,0.333,19,0.553614479,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae bacterium"
"Zotu2906",541,3,5600,29139,1.19e-13,0.333,26,-0.832050294,0.444444444,"Proteobacteria",NA,NA,NA,NA,NA
"Zotu2912",1226,2,2,2,1.04e-242,0,63,1,0,"Acidobacteria","Subgroup 5",NA,NA,NA,NA
"Zotu2913",1375,1,0,0,1.81e-13,0,11,-1.686561054,0,NA,NA,NA,NA,NA,NA
"Zotu292",655,3,18,18,4.19e-159,0.333,28,1.04257207,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu2920",181,1,0,0,8.61e-270,0,94,0,0,"Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","uncultured Thermomonosporaceae bacterium"
"Zotu2921",1400,2,5,5,3.3e-216,0,39,0.632455532,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu2934",597,3,15,15,5.33e-195,0,36,1.603567451,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"Zotu2937",118,1,0,0,3.6e-97,0,10,-1.420759991,0,"Armatimonadetes","Armatimonadia","Armatimonadales","uncultured organism",NA,NA
"Zotu2943",681,1,0,0,1.15e-12,0,19,-1.420141491,0,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium",NA
"Zotu2945",1329,2,1,1,8.61e-270,0,95,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu2946",196,3,21466.97115,179599,1.48e-22,0.333,14,0.50390326,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sacheonensis"
"Zotu295",918,5,9589.891281,93847,2.84e-13,0.1,2,1.272958716,0.32,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"Zotu2959",428,4,0,0,3.85e-13,1,11,0.158735158,0,"Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"Zotu296",238,2,1482.291667,6420,2.46e-13,0,19,-0.433263506,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae bacterium"
"Zotu2979",1179,1,0,0,8.61e-270,0,104,0,0,"Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"Zotu2982",677,2,0,0,7.17e-184,1,73,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin516",NA
"Zotu299",1049,2,0,0,4.05e-25,1,14,-0.391924758,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"Zotu3006",1258,2,8,8,5.06e-189,0,33,0.267261242,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
"Zotu301",1238,4,1136,8628,1.46e-25,0.333333333,7,0.943869605,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured",NA
"Zotu3017",810,5,1314.333333,17210,3.37e-24,0.4,7,1.773823912,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3025",535,2,0,0,2.97e-200,1,82,0,0,"Proteobacteria","Deltaproteobacteria","MBNT15",NA,NA,NA
"Zotu3030",738,3,2825,45350,2.3e-14,0.333,2,0.395056153,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu3032",278,3,0,0,1.39e-105,1,25,-0.196116135,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Ureibacillus",NA
"Zotu304",1146,2,5,5,3.3e-216,0,40,0.632455532,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured bacterium PHOS-HE51",NA
"Zotu3046",952,1,0,0,0,0,111,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
"Zotu3048",617,1,0,0,0,0,143,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu3062",894,2,0,0,3.71e-13,1,0,-0.555662383,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"Zotu307",1062,1,0,0,0,0,176,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu308",1346,1,0,0,2.02e-14,0,0,-1.356469935,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu3081",905,1,0,0,6.78e-79,0,6,-1.518936218,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"Zotu309",1063,2,1136,8754,5.63e-16,0,24,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu31",116,2,18,18,1.26e-188,0,33,0.267261242,0,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"Zotu310",1125,2,5,5,3.3e-216,0,40,0.632455532,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu311",877,4,567,6982,1.56e-14,0.667,12,1.470429244,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
"Zotu3118",377,2,0.5,1,4.83e-28,0,7,-0.71603901,0,NA,NA,NA,NA,NA,NA
"Zotu3124",483,4,13877.65257,167433,2.32e-20,0,1,1.234035105,0,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured sludge bacterium H39"
"Zotu3129",646,1,0,0,0,0,137,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu3133",37,6,28.09090909,125,0.383313794,0.667,5,1.611676891,0,"Proteobacteria","Alphaproteobacteria","Elsterales","uncultured","Acetobacteraceae bacterium WX59",NA
"Zotu3139",552,3,884,1094,1.22e-96,0,10,0.892105111,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA
"Zotu3147",1230,1,0,0,0,0,176,0,0,"Acidobacteria","Subgroup 5","uncultured Holophaga sp.",NA,NA,NA
"Zotu3150",771,2,0,0,1.56e-178,1,41,0,0,"Latescibacteria",NA,NA,NA,NA,NA
"Zotu3174",472,2,10469,32794,4.59e-22,0,18,-0.490511472,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu3175",881,1,0,0,0,0,117,0,0,"Planctomycetes","Phycisphaerae","Pla1 lineage",NA,NA,NA
"Zotu318",1066,3,0.5,1,4.58e-141,0.666666667,68,0.588348405,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu319",1047,1,0,0,5.81e-26,0,18,-1.164964745,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"Zotu3199",897,2,1,1,8.61e-270,0,87,0,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"Zotu320",403,1,0,0,0,0,134,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
"Zotu3201",1361,2,3384,26238,2.03e-18,0,8,-0.218543346,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","uncultured bacterium gp4"
"Zotu3223",874,1,0,0,6.44e-243,0,58,-1,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3233",21,3,322,456,1.82e-126,0,4,0.743160536,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","uncultured Pedomicrobium sp."
"Zotu3236",649,4,2825,12920,3.12e-13,0.5,0,1.045952721,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu3238",120,6,33.5,84,3.76e-37,0.533,17,1.792842914,0,"Armatimonadetes","Chthonomonadetes","Chthonomonadales",NA,NA,NA
"Zotu324",1070,6,9832.604616,102989,4.12e-10,0.133333333,13,0.70806905,0.277777778,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu325",441,3,67,125,7.01e-126,0,22,0.775388286,0,"Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"Zotu3254",575,1,0,0,0,0,162,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis","uncultured Myxococcales bacterium"
"Zotu326",98,4,28892,166556,2.42e-20,0.167,15,1.060660172,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu3267",502,3,11,11,2.92e-205,0,38,1.889822365,0,"Chloroflexi","P2-11E","uncultured Chloroflexi bacterium",NA,NA,NA
"Zotu3270",788,3,11578.34638,81798,1.22e-26,0.333,20,-0.204124145,0.444444444,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3295",608,2,1136,6930,6.78e-26,0,14,-0.391924758,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu3296",411,1,0,0,2.18e-142,0,37,-1.078638743,0,"Chloroflexi","Dehalococcoidia","S085","uncultured soil bacterium",NA,NA
"Zotu3299",135,4,8089.652812,36629,1.21e-11,0.333,2,1.272958716,0,"Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA
"Zotu330",737,1,0,0,7.64e-126,0,22,-1.218467306,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu3302",1060,1,0,0,3.87e-184,0,79,-1.414213562,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu3308",571,3,10,10,4.3e-159,0.333,28,1.04257207,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","myxobacterium AT3-03"
"Zotu332",1351,3,34,34,4.21e-159,0,28,1.04257207,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu3328",214,2,23421.77115,196980,2.34e-21,0,15,-1.193242693,0.5,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu3329",481,2,0,0,8.71e-96,1,3,-0.533578375,0,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"Zotu333",1269,1,0,0,0,0,188,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
"Zotu3331",379,4,994.8333333,1495,8.82e-95,0.333,3,1.3581995,0,NA,NA,NA,NA,NA,NA
"Zotu3337",267,2,225,342,0.000116575,0,5,-0.557888155,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"Zotu334",77,1,0,0,2.56e-180,0,50,-1.58113883,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu3345",1215,2,7,11,5.84e-142,0,37,-0.196116135,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"Zotu3347",226,3,48513.37115,334508,1.14e-17,0,15,0.309359217,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. KJ012"
"Zotu335",720,2,87.5,189,4.94e-125,0,22,-0.22153951,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu3354",1043,3,2264,5744,1.77e-13,0.333333333,2,0.395056153,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis"
"Zotu3357",726,2,0,0,1.11e-20,1,15,-0.441941738,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu3361",308,1,0,0,0,0,144,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","bacterium BAB-2943"
"Zotu3365",1366,1,0,0,4.46e-15,0,2,-1.360748972,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","uncultivated soil bacterium clone S111",NA,NA
"Zotu3369",798,1,0,0,0,0,143,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3374",1283,2,3,3,4.1e-229,0,53,0.816496581,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
"Zotu3377",990,2,142,224,1.86e-98,0,3,-0.533578375,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu338",82,1,0,0,1.93e-216,0,56,-0.75,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu3400",1111,4,32,93,6.97e-75,0.5,6,1.460515595,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu3406",1120,3,404,536,6.31e-126,0,4,0.743160536,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu341",609,3,23713.77115,199748,1.15e-20,0.333333333,15,0.309359217,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu3410",658,1,0,0,2.46e-28,0,7,-1.545993318,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu342",1354,2,5049,13248,1.69e-13,0,0,-0.555662383,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu3423",730,2,258,335,2.09e-125,0,4,-0.34299717,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu343",974,4,85.5,147,3.4e-125,0.167,4,1.829318242,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"Zotu3432",594,2,0,0,2.61e-22,1,1,-0.493614042,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"Zotu3439",596,3,1701,3588,1.33e-23,0.333,7,0.113915297,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","uncultured soil bacterium"
"Zotu3441",934,7,2283.549845,11195,7.24e-10,0.238,13,1.762639975,0,"Planctomycetes","Pla3 lineage","uncultured soil bacterium PBS-II-37",NA,NA,NA
"Zotu3442",631,3,11159.7694,71742,3.08e-27,0.333,20,0.816496581,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Pedosphaera sp.",NA
"Zotu3449",280,5,2250,36268,5.71e-14,0.5,2,2.150861278,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu3456",404,2,1136,2394,2.69e-24,0,7,-0.71603901,0,"Chloroflexi","JG30-KF-CM66","uncultured Armatimonadetes bacterium",NA,NA,NA
"Zotu346",525,1,0,0,8.67e-189,0,33,-1.069044968,0,NA,NA,NA,NA,NA,NA
"Zotu3461",762,2,0,0,2.97e-200,1,78,0,0,"Acidobacteria","Holophagae","Subgroup 7","uncultured Desulfuromonadales bacterium",NA,NA
"Zotu3464",1274,3,0,0,1.48e-11,1,16,0.734288162,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","uncultured delta proteobacterium",NA
"Zotu3470",725,3,780,1313,3.81e-96,0.333,3,0.412310563,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu3475",529,1,0,0,0,0,179,0,0,"Chlamydiae","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia","uncultured bacterium"
"Zotu3479",661,2,3,3,4.1e-229,0,54,0.816496581,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Verrucomicrobia bacterium LX181",NA
"Zotu3488",1395,1,0,0,0,0,158,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"Zotu351",9,4,377,726,3.05e-96,0.333,10,2.048537661,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"Zotu3514",561,2,11203.91754,70264,3.31e-28,0,20,-0.204124145,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"Zotu352",787,4,3572.291667,26847,2.49e-24,0.333,14,1.399731277,0,"Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587","uncultured planctomycete"
"Zotu3534",1278,1,0,0,3.17e-116,0,23,-1.147135737,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured",NA,NA
"Zotu3539",531,2,569,1388,2.43e-14,0,16,-0.34554737,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Vulgatibacteraceae","Vulgatibacter","uncultured Hyalangium sp."
"Zotu3543",1224,5,831.9218678,12875,9.21e-13,0.3,11,0.773833895,0,"Acidobacteria","Subgroup 5",NA,NA,NA,NA
"Zotu355",521,4,48043.83782,326180,9.23e-16,0.167,21,0.848874688,0,NA,NA,NA,NA,NA,NA
"Zotu3561",356,3,8864,69808,5.14e-15,0.333,8,0.846855465,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus",NA
"Zotu3565",204,3,647.375,3878,4.23e-25,0.333,14,0.50390326,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu3568",146,1,0,0,0,0,158,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu357",701,1,0,0,4.05e-24,0,9,-1.392715036,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured Spartobacteria bacterium"
"Zotu3575",835,1,0,0,1.26e-13,0,0,-1.356469935,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu3581",405,1,0,0,0.006777247,0,5,-1.100279416,0,"Chloroflexi","JG30-KF-CM66","uncultured Armatimonadetes bacterium",NA,NA,NA
"Zotu3584",185,1,0,0,0,0,128,0,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Firmicutes bacterium",NA
"Zotu3589",670,2,3,3,5.68e-180,0,51,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin516",NA
"Zotu3596",987,1,0,0,0,0,109,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu36",1298,3,23,23,1.05e-171,0,32,1.58113883,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164"
"Zotu3601",458,2,142,170,2.97e-98,0,10,-0.26432744,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured planctomycete",NA,NA
"Zotu3603",558,4,1973,13368,2.24e-14,0.5,19,1.540492465,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis","uncultured Polyangiaceae bacterium"
"Zotu3604",972,1,0,0,1.66e-195,0,36,-1.069044968,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","uncultured Rhodocyclaceae bacterium"
"Zotu361",102,1,0,0,6.44e-243,0,58,-1,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
"Zotu363",651,2,1701,4311,3.58e-14,0,2,-0.482846409,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","bacterium Ellin5102"
"Zotu364",975,2,102,117,1.08e-125,0,4,-0.34299717,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"Zotu3657",52,2,33,46,2.15e-07,0,5,-0.557888155,0,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"Zotu3662",652,2,1,1,8.61e-270,0,98,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","bacterium Ellin5102"
"Zotu3679",1012,3,68,116,4.29e-127,0,4,0.743160536,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"Zotu3680",301,3,36818.22885,298659,2.09e-17,0,1,0.370210531,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu3689",750,1,0,0,1e-18,0,8,-1.283942157,0,"Acidobacteria","Subgroup 17",NA,NA,NA,NA
"Zotu3699",799,3,3,4,1.05e-24,0.333,18,0.183941802,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
"Zotu37",150,1,0,0,4.58e-173,0,32,-1.58113883,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu371",1118,3,780,962,5.07e-97,0.333333333,10,0.892105111,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu3714",887,2,1,1,8.61e-270,0,105,0,0,"Planctomycetes","OM190",NA,NA,NA,NA
"Zotu3715",547,1,0,0,0,0,177,0,0,"Proteobacteria","Deltaproteobacteria","RCP2-54","uncultured Desulfuromonadales bacterium",NA,NA
"Zotu372",562,1,0,0,2.53e-195,0,36,-1.069044968,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"Zotu373",1103,2,72,141,7.64e-98,0,10,-0.26432744,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu3730",1014,4,2,6,2.88e-83,0.666666667,67,0.762000762,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"Zotu3734",442,3,2.5,5,1.01e-105,0.667,25,-0.196116135,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
"Zotu3741",931,2,20,20,2.9e-203,0,34,0.333333333,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Firmicutes bacterium"
"Zotu375",825,4,771.8333333,5807,6.49e-21,0.167,1,1.234035105,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetaceae bacterium",NA
"Zotu3755",1132,1,0,0,3.13e-15,0,16,-1.425382902,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu376",1285,2,2,2,1.04e-242,0,60,1,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
"Zotu3767",569,2,0,0,6.91e-14,1,12,-0.441128773,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
"Zotu3778",69,1,0,0,1.05e-25,0,7,-1.545993318,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. HKS-06"
"Zotu378",342,1,0,0,8.61e-270,0,92,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu3799",1401,5,56.68181818,85,0.229286333,0.3,5,1.06928563,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu38",1110,3,13563.67115,90062,6.52e-26,0.333333333,20,-0.204124145,0.444444444,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu381",1068,1,0,0,1.92e-28,0,20,-1.224744871,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu3818",491,1,0,0,0,0,139,0,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
"Zotu382",455,3,576,1197,1.93e-96,0.333,10,0.892105111,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium S14",NA
"Zotu3830",538,3,6,6,3.79e-169,0.333,44,1.224744871,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured soil bacterium"
"Zotu385",190,3,1701,5540,2.61e-14,0.333,16,0.734288162,0,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","actinobacterium WWH12"
"Zotu3861",723,2,1,1,8.61e-270,0,96,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu3866",715,3,5041.666667,34740,4.35e-13,0.333,12,0.514650235,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu3874",528,2,569,7413,4.87e-21,0,15,-0.441941738,0,"Bacteroidetes","Ignavibacteria","OPB56","uncultured bacterium KF-JG30-B11",NA,NA
"Zotu388",500,3,284,4376,3.79e-15,0.667,8,0.846855465,0,"Chloroflexi","Ktedonobacteria","C0119","uncultured candidate division SAM bacterium",NA,NA
"Zotu3886",1107,2,0,0,6.47e-21,1,1,-0.493614042,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu389",659,4,61,102,9.65e-40,0.333,17,0.597614305,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","bacterium Ellin5102"
"Zotu3890",255,1,0,0,8.61e-270,0,87,0,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu3894",662,1,0,0,9.98e-21,0,1,-1.357438615,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Verrucomicrobia bacterium LX181",NA
"Zotu3913",202,5,7143,66394,5.95e-24,0.5,7,1.773823912,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu393",1345,1,0,0,8.61e-270,0,94,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
