"Name","ID","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
"Zotu2027",866,1,0,0,4.62e-97,0,23,-1.58113883,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
"Zotu2029",498,1,0,0,4.21e-118,0,22,-0.894427191,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu20297",803,2,2,2,1.63e-140,0,35,1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu2030",756,1,0,0,4.38e-208,0,229,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu2037",560,1,0,0,4.38e-208,0,250,0,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"Zotu20419",254,2,0,0,0.218578826,1,33,-1.322875656,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu2042",422,6,13.66666667,33,1.71e-12,0.4,9,1.794470893,0,"Chloroflexi","KD4-96","uncultured Longilinea sp.",NA,NA,NA
"Zotu2053",971,1,0,0,4.38e-208,0,191,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu2064",303,5,224.5,2294,9.19e-17,0.5,0,1.545178837,0,"Patescibacteria","Parcubacteria","Candidatus Doudnabacteria",NA,NA,NA
"Zotu2066",323,1,0,0,5.65e-106,0,25,-0.603022689,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu2070",449,1,0,0,2.87e-131,0,29,-1.224744871,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"Zotu20723",818,1,0,0,4.38e-208,0,265,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas sp. M1-33108"
"Zotu20724",192,3,4,8,2.07e-20,0.333333333,1,0.252982213,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu2077",789,1,0,0,1.28e-159,0,101,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"Zotu20778",190,1,0,0,1.28e-159,0,109,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus ginsengisoli"
"Zotu2083",856,1,0,0,4.38e-208,0,228,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas",NA
"Zotu2094",111,4,9,34,8.3e-23,0.666666667,26,0.810998225,0,"Actinobacteria","Acidimicrobiia","IMCC26256",NA,NA,NA
"Zotu2106",367,1,0,0,4.38e-208,0,170,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured Caldilineales bacterium",NA
"Zotu2107",384,1,0,0,6.35e-102,0,21,-0.693375245,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu211",139,1,0,0,4.38e-208,0,254,0,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella",NA
"Zotu2110",824,1,0,0,4.38e-208,0,238,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2112",541,1,0,0,4.38e-208,0,257,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"Zotu213",965,1,0,0,1.84e-14,0,2,-1.226012068,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu2131",113,1,0,0,4.38e-208,0,135,0,0,"Actinobacteria","Acidimicrobiia","Microtrichales",NA,NA,NA
"Zotu2133",689,2,0,0,3.35e-76,1,61,-1,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu214",991,1,0,0,4.38e-208,0,272,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
"Zotu2141",564,1,0,0,4.38e-208,0,246,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu2143",901,1,0,0,4.38e-208,0,258,0,0,"Acidobacteria","Subgroup 5","uncultured Acidobacteriaceae bacterium",NA,NA,NA
"Zotu2151",1003,1,0,0,6.99e-59,0,4,-1.458649915,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu2161",150,6,20,47,7.07e-10,0.4,14,1.647508942,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Firmicutes bacterium",NA
"Zotu2163",400,2,4,4,5.75e-131,0,28,0.816496581,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473","uncultured Thermosporotrichaceae bacterium"
"Zotu2168",59,2,0,0,7.49e-111,1,73,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"Zotu2177",638,2,4,4,5.75e-131,0,29,0.816496581,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu2178",585,2,1,1,2.56e-159,0,104,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu2179",681,1,0,0,4.38e-208,0,243,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu218",966,2,2,2,1.63e-140,0,45,1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu2181",179,2,0,0,7.49e-111,1,76,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu2203",146,1,0,0,4.38e-208,0,233,0,0,"Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"Zotu2204",351,1,0,0,1.82e-67,0,52,-1.206045378,0,"Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured Litorilinea sp.",NA
"Zotu2209",634,3,2,4,5.74e-70,0.666666667,13,0.811107106,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu221",121,1,0,0,1.22e-17,0,0,-1.146423008,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"Zotu2216",361,2,0,0,6.63e-72,1,57,-0.5,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
"Zotu2217",700,2,0,0,7.49e-111,1,71,0,0,"Planctomycetes","OM190","unidentified bacterium wb1_D18",NA,NA,NA
"Zotu2229",728,1,0,0,4.38e-208,0,173,0,0,"Rokubacteria","NC10","Rokubacteriales",NA,NA,NA
"Zotu225",292,1,0,0,1.01e-140,0,46,-1,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu2258",151,2,2,2,1.63e-140,0,39,1,0,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","actinobacterium WWH12"
"Zotu2266",101,1,0,0,1.28e-159,0,104,0,0,"Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA,NA
"Zotu2269",562,2,0,0,7.49e-111,1,75,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu227",535,2,0,0,2.14e-99,1,82,0,0,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Verrucomicrobium sp. IMCC25902"
"Zotu2271",986,2,1,1,2.56e-159,0,86,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889",NA,NA,NA
"Zotu2274",703,2,1,1,2.56e-159,0,95,0,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"Zotu228",547,3,3,4,7.74e-72,0.333333333,56,0.75,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"Zotu229",582,1,0,0,4.38e-208,0,234,0,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu2290",899,2,0,0,7.49e-111,1,71,0,0,"Acidobacteria","Subgroup 5","uncultured Holophaga sp.",NA,NA,NA
"Zotu2291",61,1,0,0,4.38e-208,0,231,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"Zotu23",954,3,17.5,50,1.87e-58,0.666666667,4,0.583459966,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
"Zotu2306",380,2,0,0,7.49e-111,1,74,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured planctomycete",NA,NA
"Zotu231",78,5,34,34,1.72e-87,0,8,2.668724981,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu232",928,2,1,1,2.56e-159,0,85,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)",NA,NA
"Zotu2323",399,1,0,0,1.28e-159,0,121,0,0,NA,NA,NA,NA,NA,NA
"Zotu233",525,1,0,0,4.21e-118,0,22,-0.894427191,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured subdivision 3 bacterium",NA
"Zotu2333",877,1,0,0,1.12e-45,0,3,-1.352246808,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter","uncultivated soil bacterium clone C002"
"Zotu2334",662,1,0,0,7.74e-102,0,21,-0.693375245,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","planctomycete WWH14",NA
"Zotu2338",352,1,0,0,4.92e-88,0,8,-0.686243566,0,"Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"Zotu234",805,2,1,3,2.05e-10,0,14,-0.606976979,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
"Zotu2349",981,2,2,2,1.63e-140,0,43,1,0,"Acidobacteria","Blastocatellia (Subgroup 4)",NA,NA,NA,NA
"Zotu2350",862,1,0,0,4.38e-208,0,224,0,0,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","unidentified"
"Zotu2359",520,1,0,0,4.38e-208,0,269,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Prosthecobacter sp.",NA
"Zotu236",674,1,0,0,4.38e-208,0,189,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2364",719,1,0,0,7.02e-93,0,11,-1.414213562,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4 lineage",NA
"Zotu2367",984,4,117.1,231,2.33e-13,0,2,0.947372961,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu238",555,3,9,9,1.12e-110,0,15,1.45999279,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured Spartobacteria bacterium"
"Zotu2380",35,1,0,0,2.92e-77,0,17,-0.763762616,0,"Proteobacteria","Alphaproteobacteria","Elsterales","uncultured","uncultured Nitrosomonadales bacterium",NA
"Zotu2385",414,3,0,0,5.65e-54,1,44,0,0,"Chloroflexi","KD4-96","uncultured Anaerolineaceae bacterium",NA,NA,NA
"Zotu2388",505,1,0,0,4.38e-208,0,125,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonadetes bacterium Ellin7146"
"Zotu239",942,1,0,0,4.38e-208,0,168,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu2390",88,1,0,0,1.01e-140,0,41,-1,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2391",441,2,0,0,7.49e-111,1,67,0,0,"Chlamydiae","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA
"Zotu24",57,1,0,0,1.28e-159,0,89,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2413",884,1,0,0,1.28e-159,0,97,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","GOUTB8","Ambiguous_taxa"
"Zotu2428",132,1,0,0,6.08e-20,0,1,-1.517893277,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"Zotu243",6,2,5,5,3.46e-77,0,17,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"Zotu2442",678,4,8,8,2.64e-86,0.166666667,18,2,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
"Zotu2447",718,2,0,0,7.49e-111,1,67,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula","uncultured Planctomycetaceae bacterium"
"Zotu245",543,1,0,0,1.86e-18,0,7,-1.15872326,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"Zotu2454",129,1,0,0,1.28e-159,0,88,0,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"Zotu2455",920,1,0,0,4.38e-208,0,160,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
"Zotu2457",605,1,0,0,2.87e-131,0,27,-1.224744871,0,"Latescibacteria","uncultured soil bacterium",NA,NA,NA,NA
"Zotu2458",665,3,1.5,3,4.98e-67,0.666666667,58,0.603022689,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Ambiguous_taxa",NA
"Zotu2459",885,1,0,0,1.82e-67,0,58,-1.206045378,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter","uncultured Holophaga sp."
"Zotu2468",898,2,2,2,1.63e-140,0,47,1,0,"Acidobacteria","Subgroup 5","uncultured Holophaga sp.",NA,NA,NA
"Zotu248",497,1,0,0,4.38e-208,0,156,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu2488",109,1,0,0,1.65e-15,0,2,-1.226012068,0,"Actinobacteria","Acidimicrobiia","IMCC26256",NA,NA,NA
"Zotu249",865,1,0,0,1.01e-140,0,37,-1,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Punica granatum (pomegranate)"
"Zotu2495",318,1,0,0,4.38e-208,0,209,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured Epsilonproteobacteria bacterium",NA,NA
"Zotu2497",717,2,0,0,1.32e-17,1,0,-0.473522547,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","uncultured sludge bacterium A17"
"Zotu2503",539,1,0,0,4.38e-208,0,258,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"Zotu2505",108,1,0,0,4.38e-208,0,142,0,0,"Actinobacteria","Acidimicrobiia","IMCC26256","uncultured organism",NA,NA
"Zotu2512",52,4,296,1944,3.9e-18,0.5,1,1.138419958,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Micropepsis","metagenome"
"Zotu252",956,4,6,6,1.5e-110,0,51,2,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu2528",161,2,2,2,1.63e-140,0,41,1,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu2537",766,1,0,0,4.38e-208,0,176,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu254",647,3,3,4,7.74e-72,0.333333333,60,0.75,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
"Zotu2545",200,3,9,12,5.33e-70,0.333333333,13,0.811107106,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu2557",967,1,0,0,4.38e-208,0,181,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu256",519,2,2,2,1.63e-140,0,37,1,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin517",NA
"Zotu257",998,1,0,0,3.15e-19,0,0,-1.146423008,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"Zotu2577",395,1,0,0,1.01e-140,0,36,-1,0,NA,NA,NA,NA,NA,NA
"Zotu2592",420,2,0,0,3.35e-76,1,53,-1,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
"Zotu2594",148,1,0,0,1.86e-89,0,20,-1.224744871,0,"Actinobacteria","Thermoleophilia","Gaiellales",NA,NA,NA
"Zotu2599",364,3,118,118,2.16e-46,0,3,0.676123404,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium H8",NA
"Zotu26",15,2,1,1,2.56e-159,0,114,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"Zotu260",531,1,0,0,4.38e-208,0,263,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu2609",777,1,0,0,4.38e-208,0,240,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured microorganism"
"Zotu2616",612,1,0,0,4.38e-208,0,245,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","CPla-3 termite group","uncultured soil bacterium PBS-22",NA
"Zotu2625",668,1,0,0,4.38e-208,0,192,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2626",610,1,0,0,1.28e-159,0,98,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","CPla-3 termite group","metagenome",NA
"Zotu2645",114,1,0,0,4.38e-208,0,133,0,0,"Actinobacteria","Acidimicrobiia","IMCC26256","uncultured Acidothermaceae bacterium",NA,NA
"Zotu2652",327,2,21,21,5.74e-88,0,8,0.15249857,0,NA,NA,NA,NA,NA,NA
"Zotu2667",733,6,13.66666667,33,1.71e-12,0.4,9,1.794470893,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu267",745,1,0,0,4.38e-208,0,162,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
"Zotu268",66,3,20,30,2.18e-51,0.333333333,6,0.588348405,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2690",489,2,1,1,2.56e-159,0,122,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","uncultured soil bacterium"
"Zotu2694",588,1,0,0,4.38e-208,0,231,0,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu27",117,3,8,11,4.9e-92,0,11,1.414213562,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu2709",453,1,0,0,4.38e-208,0,214,0,0,"Proteobacteria",NA,NA,NA,NA,NA
"Zotu271",584,5,664.6666667,4229,7.22e-18,0,1,2.023857703,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu272",488,1,0,0,4.38e-208,0,128,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu2723",909,1,0,0,4.38e-208,0,237,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
"Zotu273",335,5,1,3,0.437157652,0.7,33,0.661437828,0,"Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA
"Zotu2733",1000,3,0,0,1.13e-12,1,9,-0.056077215,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"Zotu2742",545,2,0,0,1.49e-96,1,23,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","uncultured Luteolibacter sp."
"Zotu2743",2,4,23.96666667,45,3.88e-23,0,26,0.810998225,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","uncultured Rhizobiales bacterium"
"Zotu2744",357,2,30,69,6.09e-59,0,4,-0.437594974,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
"Zotu2754",415,1,0,0,7.74e-102,0,21,-0.693375245,0,"Chloroflexi","KD4-96","uncultured Levilinea sp.",NA,NA,NA
"Zotu276",487,2,24,40,5.44e-14,0,2,-0.501550391,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu2765",306,1,0,0,4.38e-208,0,221,0,0,"Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria","uncultured soil bacterium",NA,NA
"Zotu277",393,4,115.5,1536,7.81e-17,0.666666667,0,0.872278376,0,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"Zotu2773",817,2,0,0,7.49e-111,1,78,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","Chitinophaga sp. BN130233"
"Zotu2780",735,1,0,0,4.38e-208,0,169,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu28",227,1,0,0,4.38e-208,0,200,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu280",867,3,1,2,8.76e-72,0.666666667,56,0.75,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
"Zotu2800",833,2,2,2,1.63e-140,0,38,1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu281",386,1,0,0,1.28e-159,0,98,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu2819",810,2,11,19,2.51e-18,0,7,-0.503792722,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
"Zotu2828",304,1,0,0,1.15e-99,0,82,-1.414213562,0,"Patescibacteria","Parcubacteria",NA,NA,NA,NA
"Zotu2829",419,3,0,0,5.65e-54,1,44,0,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
"Zotu2838",742,2,3,3,5.75e-131,0,27,0.816496581,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
"Zotu2839",992,2,0,0,7.49e-111,1,80,0,0,NA,NA,NA,NA,NA,NA
"Zotu2844",172,3,5,5,9.25e-122,0,31,1.75,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu2846",275,4,12,12,2.81e-84,0.166666667,16,2.160246899,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu2851",723,1,0,0,4.38e-208,0,235,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"Zotu2860",741,2,15,15,8.71e-100,0,10,0.242535625,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"Zotu2861",778,1,0,0,1.28e-159,0,97,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured microorganism"
"Zotu287",500,1,0,0,4.38e-208,0,150,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu2883",468,2,1,1,2.56e-159,0,98,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"Zotu2891",416,1,0,0,4.38e-208,0,146,0,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
"Zotu29",804,2,0,0,1.5e-27,1,48,-1.069044968,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
"Zotu290",868,2,1,1,2.56e-159,0,88,0,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
"Zotu2900",707,1,0,0,1.15e-52,0,6,-1.372812946,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella","uncultured Zavarzinella sp."
"Zotu2905",208,2,4,4,7.36e-106,0,25,0.301511345,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae bacterium"
"Zotu2906",454,1,0,0,4.38e-208,0,145,0,0,"Proteobacteria",NA,NA,NA,NA,NA
"Zotu2917",478,1,0,0,4.38e-208,0,147,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"Zotu2918",772,4,1.05,5,7.4e-13,0.833333333,2,0.947372961,0,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae",NA,NA
"Zotu292",528,1,0,0,1.01e-140,0,37,-1,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu2933",464,2,0,0,7.49e-111,1,73,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA
"Zotu2934",491,1,0,0,1.28e-159,0,122,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"Zotu2941",439,1,0,0,6.16e-100,0,10,-0.848874688,0,"Chlamydiae","Chlamydiae","Chlamydiales","cvE6","Ambiguous_taxa",NA
"Zotu2945",963,4,1.05,5,7.4e-13,0.833333333,2,0.947372961,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu2946",157,2,84.57142857,696,2.38e-17,0,0,-0.473522547,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sacheonensis"
"Zotu2947",473,1,0,0,4.38e-208,0,260,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
"Zotu296",194,2,1,2,1.13e-101,0,50,0,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae bacterium"
