"","com_id","name_type","rtmin","mz","C","H","O","HC_ratio","OC_ratio","com_name","rs_ck_1","rs_ck_2","rs_ck_3","rs_ck_4","rs_ck_5","rs_ck_6","rs_ck_7","rs_ck_8","rs_f_1","rs_f_2","rs_f_3","rs_f_4","rs_f_5","rs_f_6","rs_f_7","rs_f_8","rs_f_cd_1","rs_f_cd_2","rs_f_cd_3","rs_f_cd_4","rs_f_cd_5","rs_f_cd_6","rs_f_cd_7","rs_f_cd_8","rs_cd_1","rs_cd_2","rs_cd_3","rs_cd_4","rs_cd_5","rs_cd_6","rs_cd_7","rs_cd_8","hps_ck_1","hps_ck_2","hps_ck_3","hps_ck_4","hps_ck_5","hps_ck_6","hps_ck_7","hps_ck_8","hps_f_1","hps_f_2","hps_f_3","hps_f_4","hps_f_5","hps_f_6","hps_f_7","hps_f_8","hps_f_cd_1","hps_f_cd_2","hps_f_cd_3","hps_f_cd_4","hps_f_cd_5","hps_f_cd_6","hps_f_cd_7","hps_f_cd_8","hps_cd_1","hps_cd_2","hps_cd_3","hps_cd_4","hps_cd_5","hps_cd_6","hps_cd_7","hps_cd_8"
"1037","Com_4_neg","MS2_name",7.998,295.22787,18,34,4,1.88888888888889,0.222222222222222,"(+/-)12(13)-DiHOME",1721944837.65,1334189501.02,1809508407.95,1544621616.9,814419118.694,1494234986.24,1660705880.23,1960149533.96,1094075484.08,1218369256.69,2548748133.82,1367549759.55,1189175132.66,1792217795.83,1366176659.27,3442865093.47,1895031292.5,1131486160.17,887183706.678,2580616987.26,948976712.689,1732100450.98,1039428397.88,1414148109.83,2594114916.63,1812085792.82,1955052528.6,1226410748.76,1023233861.81,2179349850.66,2594734832.68,2303586794.97,900558740.987,751146574.67,1000880647.28,794435763.438,2341832750.41,1234657061.21,928635878.463,1493223819.89,1361167971.41,1814329460.38,747880755.559,1034079508.38,1398719624.94,1320221836.02,819422264.239,1784435207.35,982805357.988,1570641867.37,894948187.108,1338492168.96,984607985.908,4743736922.14,1597925365.04,940962690.644,2520706881.02,830765415.702,981389641.853,742638004.446,1053911166.73,815570715.251,1006684457.7,2256976388.06
"1038","Com_4000_neg","MS2_name",5.284,157.05118,7,12,5,1.71428571428571,0.714285714285714,"2-Isopropylmalic acid",462521.20628,434191.138472,715025.376513,542015.889721,1682887.95808,434702.559968,770962.167273,727026.914935,618115.472762,21584469.4868,351543.300262,662748.381383,1240120.08171,342705.473627,516519.166972,419304.124935,680515.660258,629362.420772,723393.519076,511961.098463,516909.144597,646696.697832,529808.209071,442461.76442,541912.682362,549037.541003,1001315.65063,2898947.14748,566855.849454,933546.402901,557340.568019,396871.938338,750783.404959,661333.357355,822196.357127,927376.644713,450248.840903,691667.851351,488853.776144,557546.325795,872206.200862,612401.028983,720083.293151,458328.963831,694567.45522,1707651.32471,615288.019179,555284.798206,513240.10558,532146.833416,610306.489495,662811.98288,652156.326818,325635.089065,1285784.13228,632005.67698,444212.106764,766871.684212,651811.991749,896908.300623,523612.821559,681510.548004,602523.266264,383621.607417
"1039","Com_4006_neg","MS2_name",6.6,358.12234,18,21,3,1.16666666666667,0.166666666666667,"N-(2-methoxyphenyl)-4-(2-thienylcarbonyl)-1,4-diazepane-1-carboxamide",315460.870261,322286.916082,354260.760023,335083.64398,529512.845298,332394.552303,276246.107344,899884.629125,374408.736838,460673.09212,476774.796872,487476.607397,551424.902146,359774.184747,382041.976463,256018.654679,365629.240985,317270.928567,443364.960459,427706.917421,419354.251458,318031.750314,355821.266066,435607.389388,351699.454583,366067.806239,385716.954855,318093.689849,366772.070649,327261.396196,2362026.39492,8987018.73676,510272.271856,479921.641808,416366.293655,418630.235923,819025.685111,443398.558573,369545.787288,431085.718491,374210.198799,321936.26915,492033.651076,356435.411888,393360.5277,371047.799421,371183.636023,347583.599664,385898.73846,418504.545205,366124.664063,366376.109572,403257.108547,2408362.89364,321551.987711,364205.498822,671707.795521,521015.550858,400102.131822,518854.990119,359710.824396,470441.115826,429620.04592,305656.597613
"1040","Com_4013_neg","MS2_name",1.371,329.08426,5,11,3,2.2,0.6,"DL-methionine sulfoxide",3372230.64027,2138791.3456,2720407.38865,6976932.63708,4270774.87588,1761004.81223,2088670.3651,2405528.36822,3500314.65178,3223605.62017,3475882.90862,4538356.21548,8491869.89658,7905579.21075,4190937.63041,1714351.67885,3207429.37008,3686515.24092,5772572.50795,10303236.6488,3789496.98285,3141702.79324,6150502.06978,4739432.50322,4096332.06022,5536067.0568,4520619.12532,4076453.05943,4446497.88842,2951411.74443,6559011.83654,669746.464648,7788892.13612,3057061.75661,6345393.3092,4231331.17937,2801875.43681,5577535.80258,7102040.81544,6024632.78149,4377632.62523,3468906.11319,10718298.6009,4246670.70044,6120905.64767,5162207.08279,5770127.10045,4485093.47186,9275622.54325,6556772.8027,4461649.50459,17874252.147,7831812.38032,4882559.18648,5445109.48837,6556942.59053,6411980.04001,12989136.3722,7184151.7874,6943921.59216,6835781.58927,9228022.65254,6805675.16474,7178727.31106
"1041","Com_4017_neg","MS2_name",5.127,318.02881,14,10,4,0.714285714285714,0.285714285714286,"O1-(4-chlorobenzoyl)-4-nitrobenzene-1-carbohydroximamide",8364013.70812,7216349.26502,10608775.2922,6660968.07239,5514415.98891,7555224.95411,10109085.7575,8128022.73964,5345254.92107,7580020.59855,9196217.15541,10688246.0584,8678031.08805,8475777.15451,11290383.7312,9692717.20691,7421754.59197,7946596.83757,5082333.25724,12214245.4392,6118547.82232,7345642.50186,7494266.55678,8529578.45926,8482810.44326,8141866.73435,8066846.65257,10615967.6481,5840890.72058,9533125.29203,7007509.35521,8283229.40718,6756736.82508,5003371.78368,8016095.54448,7340893.9853,5171653.05586,9090255.52481,6272827.17614,7167994.37754,10835182.4936,10178597.2307,9611001.88566,7773078.34914,8338000.68258,8892144.46299,8580584.0595,10244098.4384,7449768.54607,5989832.67318,8551818.24758,8877841.46503,9439548.22453,4916714.72252,6980367.88375,9149168.15322,8104603.41274,6394636.03024,11180903.1324,6120382.73101,8921407.83064,5625990.15305,5805539.13034,7286251.38243
"1042","Com_4018_neg","MS1_name",5.621,163.04056,9,8,3,0.888888888888889,0.333333333333333,"Phenylpyruvic acid",6284722.00458,8074286.5912,4873853.52945,5952362.3267,3374586.50899,5816308.64331,8737652.94976,7822626.46482,5884154.04089,3816346.76762,3262602.07414,7060391.64074,4479055.87008,4533366.71806,7865292.3518,3812167.21034,4790861.45043,7102484.45158,4366466.1837,8426172.09221,4423128.18521,2685469.07451,6980004.01692,8608821.4336,6509855.89904,5268796.38567,4305678.25597,5424738.82489,6336147.8391,3690150.03031,2375522.50012,7476718.123,3131371.69441,4578695.57049,4332826.19871,3596283.56575,7785887.72674,3426494.71597,4829176.85275,3496094.48673,2945889.6928,8232640.75649,4626308.55232,3664742.2724,4559277.77642,17615420.0038,4104379.22609,3908417.13367,2866713.44003,2293258.61584,4088576.91006,4497091.65994,5362822.35905,1264585.84738,3090977.83782,6668039.02435,2605236.36335,4290662.13981,4398837.78043,5671681.7448,4187697.24732,4976097.67464,4105195.35576,6070291.99788
"1043","Com_4062_pos","MS2_name",9.571,500.39517,28,53,6,1.89285714285714,0.214285714285714,"LDGTS 18:1",808528.948171108,1546508.44755149,781672.20696754,1209630.40478466,920020.914417214,986479.291826185,559984.100172439,753708.055024071,1030385.20341308,754723.302410943,1723341.57988011,947108.560818158,904951.291114337,466097.413579139,1379156.69007978,678540.525639478,206049.333526332,723179.973633854,544460.836010095,616887.21642712,1044659.6505993,862042.513804495,371361.521112139,328432.779583618,524415.777515574,745272.525901502,715800.13674662,1321127.025844,874011.278363707,722673.071385819,613524.965421543,102396.488084534,1017129.5318348,1110355.53269518,1704485.14601295,1105033.71703833,842030.491009063,877579.87870809,1979190.46570356,1222275.38269064,1004719.51211929,1247133.24192341,489770.477467986,744606.188786875,951533.047795606,1263773.67973419,1383242.90700055,840384.614032335,1082860.33802053,792339.679264683,1565122.65908189,1649749.09320217,1221236.96671129,13253956.7844317,4461542.04905027,1832003.46729126,906866.200551868,1185151.02055684,1223702.17582859,807275.094311488,1406200.27076896,701044.327144137,848618.243728974,937008.23778962
"1044","Com_4078_neg","MS1_name",5.503,426.02133,10,15,10,1.5,1,"Adenosine 5'-Diphosphate",476847.369032,428840.174904,366029.832707,128008.264581,1333676.38424,475928.5571,267529.759343,353863.512465,812924.40071,285583.549874,546041.469693,1583944.31664,1634932.19468,504803.464055,794363.18059,239259.500926,585401.17552,161156.426496,640428.433149,949545.369499,896122.017966,469117.751969,544916.580915,510650.680055,265950.497962,13343790.7723,605827.305147,592506.069552,233031.993234,1417092.08264,921281.70329,1146771.36374,198207.12477,229108.935016,208269.05051,309293.547255,1466804.90391,195701.029252,150333.926484,259867.898896,231529.787699,136822.256792,213534.786356,182997.432197,202131.996035,276199.105681,164581.798823,213860.157365,148784.012993,121044.108079,142923.223612,147423.681391,156627.860752,168352.766148,112661.384871,208713.367974,110367.824272,227255.457475,177244.348673,234485.181042,145133.578561,221872.021555,218257.241294,130825.750878
"1045","Com_408_pos","MS2_name",6.104,281.17386,16,26,5,1.625,0.3125,"13,14-dihydro-15-keto-tetranor Prostaglandin E2",44077238.3156008,47511625.0250516,59311157.0907543,29551062.0051288,67759255.7343975,56869946.0568616,45512989.2437319,58264896.628253,48561861.5418299,67947628.8407206,82038225.9742831,58212223.9074648,72919266.465894,64724120.8007134,48178654.0782382,41989432.2410768,72646554.5557209,38392558.8020964,38101291.1248925,48949998.038535,42124525.0103735,55174881.4997833,47313970.5994259,487708959.318195,61829781.9369797,63957425.2690551,56166488.4458929,51608432.4958845,41689165.8706356,40336005.2719705,61424215.9776902,90770225.8694774,22806103.5415204,14209927.0803145,39723031.7803382,32292658.7875338,106121287.811592,35876559.1371355,34641306.924516,47714795.8681771,64624366.0367238,67925495.0017907,71146840.8893616,57505575.0948545,46148628.0808473,96340478.9373462,43892367.7071323,60999198.6811468,59361859.9527435,98722031.2163812,57887447.4721436,68138248.6455542,49633548.7751922,180047837.90754,65825681.0846699,41558814.1595333,50941696.0397693,22985661.0310052,25144082.4235632,24112665.435931,28629496.0483696,31106971.3027479,25549244.8259776,114944466.892766
"1046","Com_4081_neg","MS1_name",6.36,185.11858,10,18,3,1.8,0.3,"Royal jelly acid",3622507.30123,3705807.39058,3314520.09635,3594806.89882,1455866.11362,4001950.76655,2913685.28255,3382840.8175,1447305.93403,2741739.6141,4958527.2876,3809752.06344,3615275.53316,5035561.11267,4234913.91026,6130337.92958,3652593.9544,3235667.96543,2558165.38339,6051616.49222,1947647.89362,7983303.03378,5355604.052,3146550.01661,2662392.34803,2795615.5069,4603610.42756,2623391.34329,4938231.00132,2075588.30416,3740895.95773,2573617.87546,9117308.97696,8837826.04252,2878891.68872,3914521.77949,3043229.41365,12946501.9919,2290960.53416,2319151.93093,7705205.86557,5689480.81873,5792691.88989,7185629.42612,3223910.18686,7201469.26897,4676435.50127,3984834.02981,3308373.91103,4271383.86674,2373693.31829,6289334.18526,7293450.79658,4673738.53039,13808783.539,2738519.3106,2677851.22522,1793720.04503,1384913.23702,4810447.31412,5944822.07381,2666127.82329,2210946.40344,5347015.06156
"1047","Com_4081_pos","MS2_name",7.632,351.2496,19,36,4,1.89473684210526,0.210526315789474,"1,4-dihydroxyheptadec-16-en-2-yl acetate",15372055.2693898,18440587.8500709,14634316.32676,12654949.4767771,11945861.4616551,11939211.5234052,12270754.5487493,14075245.7180603,13402206.878428,16217846.0242509,14335021.3918925,14518701.8212321,13488215.3883072,18153653.2599524,18491112.127888,2253558.95909789,11567708.3924778,22480032.5071898,18008252.0905749,7745361.56676797,11817197.5637193,10243760.5050939,27529364.620653,16422101.2240467,14180870.9360491,13645884.1874252,18984447.8000268,8576402.65794507,18621177.0162878,13816519.7660017,11072948.6224791,4936463.24123456,14798848.1700681,8720794.79076714,17338711.2280463,12734751.1856399,10301315.3679057,11840170.0259449,23046627.4942856,11954295.5012183,10720528.206888,10750250.055393,16106683.244145,16975214.4728387,11329764.786852,13805520.3039976,9525665.74295432,7833383.46385925,10866145.8388515,10522920.4048904,12343085.3173048,24847191.7656233,9383660.1073831,7746589.51701021,10678756.8088411,11956951.0892414,7668191.66234357,8883755.50772866,8911602.34854509,9245658.42990289,14701836.3182359,7428370.54119069,10965345.5103459,6665508.78999065
"1048","Com_4087_pos","MS2_name",7.063,163.11142,11,14,1,1.27272727272727,0.0909090909090909,"Valerophenone",13427101.7413925,14457548.694674,13970170.8161435,8860541.80869532,10270343.7214117,10932810.3515835,14438698.1556314,15526292.6890143,9217350.91290116,8953710.2864119,11408050.628425,16968077.181897,11050681.1989207,6239226.38258246,9478134.59042208,12948413.9570682,17690324.5273791,8062088.80840104,8170787.66012928,11347180.8565572,12062435.5166371,11332083.7346759,11544204.4032805,9136751.85521941,12443095.4307366,11202299.7374332,10348487.764823,8699955.90484783,10428151.1950772,11413204.4020747,12074560.7281582,12817832.521914,8526823.38169874,6745135.28808052,8008007.29159713,7663783.54222683,9320149.04595862,7216496.36549381,11293245.5783841,10004353.8773476,8547796.15387889,7903255.60521862,7014429.58009565,7560409.13102133,9297721.53740185,8828775.37546854,9117589.26200506,9669188.77408488,8413836.81414555,10390198.0552319,6179230.07542943,8093426.85234142,7735948.56443143,13173931.0442735,11892807.2201094,7692371.99291918,7568177.71107012,6481571.49349961,6621484.76944377,6944154.65179866,8085490.31305602,5412256.93037091,7250907.67870444,9830494.41934772
"1049","Com_4089_pos","MS2_name",7.606,383.20444,21,26,3,1.23809523809524,0.142857142857143,"cyclohexyl{4-[4-nitro-2-(1H-pyrrol-1-yl)phenyl]piperazino}methanone",3792293.31145168,4034811.62032237,7228378.8630905,3834758.38470264,4629493.76568052,5053760.05579329,8406087.43419822,6506259.98430467,2345128.4139096,3061631.43341395,2022365.20141278,4472509.69287663,5127243.18819676,2343558.37538793,4142786.00040449,14076004.1626198,4645851.25923552,1945925.91710796,2266145.11594072,4847930.57036778,3493784.00381461,1787579.81108926,2345685.36692368,2336497.78654856,3751524.87156698,4797568.97463969,4115968.17999721,2830438.14936288,3119216.9545405,6361346.53086319,4126731.89645254,4640824.66220262,2766011.91150048,2630170.98840441,4477348.47343961,2985522.95596401,2679664.29176372,3237063.9612969,3020920.95909312,2272170.09353016,2476289.37084999,2913726.46975188,3024903.67127791,2354892.88313504,2688041.35151247,2557978.91096718,1891903.7328731,3587679.91306746,3144633.27279801,1568599.46178959,1881561.32319282,2116932.8860682,2742867.76070391,12136131.298215,2780088.51021382,3202426.47176968,21446941.0357362,2381515.37457039,2635213.99345472,3020096.47209543,2851198.16626046,2599803.79515997,2924793.76312672,12019274.5647375
"1050","Com_4096_pos","MS1_name",7.418,205.19432,15,24,0,1.6,0,"alpha-Farnesene",4756910.7043945,9901488.26328615,4143788.08123428,3280304.63647303,2500606.753483,2750585.92986317,1526602.01500005,3081816.48492673,2288124.65497134,1871297.34424943,3093760.02480575,3217862.55408493,3501379.49487376,6219163.60659774,8301978.63988617,2723149.07793669,3924168.66642252,2543637.85745624,2131376.95493339,6403110.95984253,2264418.54225045,14520024.1343616,37312765.5380982,2436772.22610884,2815624.19357791,1965847.31382381,3294621.07345403,1892538.70609914,6345811.84518476,1827733.2747533,2608914.64462092,1980207.84735212,7505139.16196785,17241500.3060443,2209707.36826642,2654206.04471625,1388767.31356681,9313403.7669203,3209037.96365675,1907772.36087447,2496273.85415538,2029514.36068197,3146493.3130962,4668690.54158987,2037144.18719639,6782486.07705266,5329689.53254152,1885992.91600263,2297955.90258505,2299053.0858147,1905139.78206825,2507727.67749858,1589099.33006354,1154623.88195941,10272764.3983481,1852586.62228746,1640402.72389815,1602686.83492352,1343613.07040781,6291934.52860096,14860322.0876763,1285330.63134769,1673318.1051102,1549460.70068407
"1051","Com_41_pos","MS2_name",2.289,130.04973,5,7,3,1.4,0.6,"L-Pyroglutamic acid",448913426.527376,361123899.128921,386509661.891429,218665630.420488,285397589.735793,580962566.955209,342606418.929081,286575472.387918,393257204.502267,754620978.147646,871038125.065742,442504204.800374,695363508.638172,681653430.409667,585445766.145068,227152932.040942,874985810.203254,747546429.115518,285876538.959773,454778288.740781,650622154.917502,517170996.581779,463008836.493104,667889441.104876,363020154.313157,379815617.259834,403730843.856109,313982524.017779,404043369.014754,446066836.37427,800115608.165277,1030771073.19563,252928478.297753,219285192.038211,259149115.076423,638667746.794388,300052989.916749,393360270.880913,309606598.439012,203928593.456317,889323580.372926,758724693.753513,588405276.704456,327763216.435116,439731524.144204,745200014.571493,674904623.615908,891578891.503639,199320008.21447,233394468.648972,201356016.563887,104911280.465266,321809728.228907,1305560255.62754,495366251.438161,342461977.962098,761674054.674546,120267416.789467,133404910.112876,170786380.046292,188958753.921177,126693750.864631,336774883.744514,1174947863.14802
"1052","Com_4105_pos","MS2_name",8.15,787.46118,44,68,13,1.54545454545455,0.295454545454545,"Dinophysistoxin-2",763700.168504191,36041361.7661104,697014.039566031,793920.468359644,644822.722212961,607129.010713668,578441.999661449,682655.606645077,664274.16795118,847984.625243183,556215.085091898,698504.181046873,778038.359421236,819195.322482226,760790.704101581,740485.254492489,735592.387513026,762062.16528236,629043.400611338,573242.090321334,775530.160975623,666889.128109012,1305683.268795,757221.158036844,640480.660549021,587168.651888447,716112.491142333,459230.304232331,671334.250090998,574692.65072468,581311.894264472,445387.983717128,996749.406203174,1179635.9315955,1045453.46609938,958168.055651678,743088.201143654,919221.929641866,1615783.79283787,1131937.52562748,1083126.4590143,735557.354119162,617529.514570796,809031.490746321,796765.071030889,820482.842204868,754051.920528504,638887.12839684,896739.690693051,683757.794155432,637717.851309935,738534.322684407,716388.556145244,328694.525703956,677982.822232264,630875.402240101,384738.173887452,723698.946668948,881515.805591388,872253.15627303,674184.130409006,939075.772211699,558271.711564269,459235.44082305
"1053","Com_4119_neg","MS2_name",6.72,349.23846,21,34,4,1.61904761904762,0.19047619047619,"FAHFA (18:3/3:0)",1479164.1087,2993792.93107,1773926.60061,3363819.52965,1816949.24279,2429085.52896,5193668.06213,2613817.61159,3541298.29157,20743619.5786,2142283.06021,2427181.44802,4890678.65833,1383536.86361,3941481.85757,1745579.72887,1503903.05801,1477144.3959,3260801.34402,2273526.15377,3984584.74493,2093152.96197,3197050.40553,1484624.18803,4369821.87085,2050011.60544,1462412.6814,3888388.68078,5630704.6189,2191484.02161,2123743.70162,1515464.59521,1253635.51123,5351969.5568,1449112.65208,4032175.35225,3509564.12083,4411150.39321,3578160.27386,1451244.2376,1850614.94539,4026020.98947,2003558.51395,4799390.13948,4573537.08323,1870390.57787,4425713.31478,4490971.6647,1606527.77025,2420776.98383,2937908.70902,4652474.43007,2062227.59931,3549007.99077,2416238.13746,3889968.62709,3173084.90832,4536227.6767,3185192.32518,6199357.25434,1532596.3412,1594481.45636,3178439.29663,1795752.86658
"1054","Com_4137_pos","MS2_name",5.521,213.11153,11,16,4,1.45454545454545,0.363636363636364,"4-methyl-5-oxo-2-pentyl-2,5-dihydrofuran-3-carboxylic acid",10616210.0032139,11400263.586812,12386199.5731574,7761253.19615435,21646406.4230018,14034966.6698268,11795582.7655069,14274987.8928619,13494289.703795,39549115.8295717,11943265.2757169,14348688.5561227,20026323.1953285,8583008.36207553,11854869.9702812,10514529.8738605,16534422.9266437,8885573.64313655,9975925.37051028,8036100.61257055,11830701.0638127,10720327.9683265,12151576.4025609,10581803.9144126,10292252.0723739,14675313.2912287,15283290.0339993,21019001.1491756,8511231.63164585,8268662.40463872,6680736.89431089,17867548.4046425,8371084.88208225,8039503.79160391,10513309.4055878,9911751.77104103,10055751.1613766,11158626.1838658,8283263.51735237,7483816.70820912,9736877.01133338,9287662.78434249,5859870.51435706,7344498.36956558,8707228.67664937,17149707.7531233,7572062.05845993,10408268.6945116,7512477.78885546,5728661.01396336,6261170.05154141,3966507.08823648,8281259.3763486,5359164.79177156,15481482.3870046,8548253.99492848,5297331.61483343,7485603.65313321,8217880.7143838,10599012.4948695,6664814.51814507,8048964.23602697,5958806.42987745,10188124.1848764
"1055","Com_4139_neg","MS1_name",1.347,159.07788,6,12,3,2,0.5,"D-Ala-D-Ala",1643683.96772,1406054.4964,2225859.64423,1568365.05574,2030148.9519,1360043.55094,1321551.28405,1760046.94557,1587377.71367,3778682.28459,4144140.52656,2621630.04811,2714383.31613,1087993.57954,1541310.07845,1103518.71225,5818412.3379,3809457.30148,2040498.20576,1792359.64671,2652789.39308,1313217.69747,1428550.39172,1956155.08073,1603412.46168,1157047.00265,1228639.56597,1178046.2708,1618821.74732,1330818.76225,1840058.9301,432259.082166,2446212.31979,1441257.25942,2304956.42554,2478351.70732,3554391.04386,3477125.54195,1281348.31002,1763951.30321,1512378.96331,2784968.76526,3366179.91971,1273619.08629,2483955.39292,2169395.60868,1981562.07042,1971900.52354,2791524.93121,3582335.84831,7304887.91292,2733790.61935,4682401.0723,9313025.29313,3271633.32497,2906477.13869,4002003.56693,2016071.19021,1885307.75269,1483165.62644,2965642.97763,2343600.10991,2439090.92828,6410793.51025
"1056","Com_4139_pos","MS2_name",8.037,322.23633,19,28,3,1.47368421052632,0.157894736842105,"16??-Hydroxydehydroepiandrosterone",4499243.64347355,4863942.42965402,2385586.87442049,5015649.747972,4000417.84419505,3840797.97239996,1967784.55355207,501365.535806908,1659749.79812125,6511031.84675481,743301.515603322,8173199.8159042,6912881.6847078,2376318.24099033,7475877.97046844,16085829.290181,2123776.04666713,3371789.47683862,2360620.64534293,3460756.17443171,4202851.14973111,2073270.57912537,5557846.30289814,3950182.94198654,4213161.7195158,1299639.62463945,479064.658647519,20218547.8701342,708272.370240911,3472855.26110793,2055014.79698657,2941198.58229,1884396.20814434,3269601.05447423,1340963.75600261,3641484.67709143,1528838.02858567,2085704.46121764,2125253.25866924,2684518.62118026,4843854.34187001,1587317.39833381,2766121.30397468,1644496.20995616,2886588.05066737,2418840.22957229,3515348.67260611,2484380.91494051,1162491.22868387,1652740.23125846,1622284.22953073,24445517.7560448,374091.049981718,637962.561355335,1303048.67218573,1574647.47601686,1066716.28879522,2069884.00985129,1317356.2957285,2988874.92826888,1151969.22204727,2529176.47536827,1417714.99143011,1036159.34182429
"1057","Com_4155_pos","MS2_name",5.892,174.11234,8,15,3,1.875,0.375,"N-Acetyl-L-leucine",1225293.34073104,1827470.72542849,800216.428309554,7394710.60040235,32834258.5212288,1953965.50441639,1625627.2979242,703754.094864151,1624423.88602955,2328598.75309449,662122.944464971,7359947.17369613,939750.04984723,1030368.20912733,2732266.53005226,1613184.71886523,2463457.19971954,2127571.62193822,1230630.43316516,478746.499471692,1110323.84941457,681873.952379429,3929762.36366514,1169245.40575755,1583630.1552132,644951.748355918,904295.122595555,1262624.00124972,1003733.41377342,530126.617815684,558102.970491495,967305.907766705,3891016.70449407,8386635.46764424,1452455.87759993,3192603.11197445,1243155.32708467,8250045.85000526,2426314.33802377,1909458.43837591,3084489.28861874,2483105.60489456,2382542.49338031,3103177.96032086,1940689.18616896,3010232.68215656,3503620.12169203,2413100.26860015,736893.218039835,1580133.33052934,2299225.23879835,1332232.98827343,915256.441089972,1035257.86725117,1599712.57522585,2070433.06829031,973530.168386451,1644552.45814292,1520730.50884178,3546444.45204888,1718972.59848848,1724400.37447411,1639143.55989602,1152844.77333986
"1058","Com_4171_neg","MS2_name",6.838,713.36169,31,56,15,1.80645161290323,0.483870967741935,"DGDG (8:0/8:0)",197470.978994,821681.082921,192406.270918,232036.062835,248629.218364,746118.014265,183760.411589,199168.423923,208524.583217,288838.675996,770078.065686,258278.915278,310282.892648,365969.352434,233337.518755,1146202.58718,1279617.70544,196884.327369,414730.631366,1704103.82716,264075.345784,1527754.99713,301637.847171,554882.244405,255776.096691,192250.602351,199340.303181,368480.588681,553442.072919,559976.933946,2876608.72891,2126539.91557,294169.701398,303009.169813,249723.43576,266026.898021,231589.074301,261615.219134,256566.360732,229887.155722,459464.113518,403425.671934,282080.135297,322622.269897,404917.801346,1060910.16016,259854.977091,708098.258306,243625.461203,614642.099162,235328.790473,222604.673375,1461804.56747,9211369.26243,1680786.14271,212450.639756,891979.786775,306080.966505,231938.542139,304287.57842,237112.96422,258376.987551,1723726.0595,3055436.15936
"1059","Com_4185_pos","MS2_name",7.25,593.47632,31,65,6,2.09677419354839,0.193548387096774,"SM (d14:0/12:0)",226277.453308989,2312659.74407958,215341.125880886,232917.480016078,2781473.0059719,461804.841416164,15750133.2083968,27025038.9023741,5340243.20994383,211469.0482291,205027.297685039,191558.545704928,225238.103458171,221333.030549738,213758.529530982,5912532.91451973,190371.054419492,170744.319738409,7475286.26538813,153213.49090835,202521.453282378,170145.737893463,184284.423759286,203781.798352928,207780.622978838,163283.798123516,188774.113861888,505155.741212549,162856.825753048,255347.682453646,186486.291739669,273526.327817077,205115.974412338,171294.057557249,197333.79578121,167039.659142834,569169.868608592,203733.36555936,333671.132585189,540644.158214937,142434.30409511,142992.319065015,148936.938498962,155916.335745821,243538.850042089,172538.922309402,161110.27517786,171711.050242078,163910.305485873,159287.281275551,235754.088576063,146785.248950595,148091.083873321,111649.700556119,142004.247820564,174267.266681236,120602.401339249,168800.057876552,182794.558940856,170050.874442133,147278.341881573,160054.978107699,159130.830398521,128749.252142389
"1060","Com_4186_neg","MS2_name",6.709,267.16016,15,24,4,1.6,0.266666666666667,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid",907388.889543,739574.488578,843305.570364,1196163.12666,12166961.1185,985213.187428,851651.643545,800232.225878,962992.919378,1700405.25209,875972.547894,767567.890131,1158970.32257,1225714.37444,1079588.24304,752174.785932,741117.286563,920237.980582,776481.065326,892528.181573,1585887.35077,1324060.77477,1005797.41816,1529066.03095,1043494.45738,745124.278048,1184875.93431,1081107.76516,1554369.28255,844097.092223,869957.337606,1080424.55017,1161868.46551,1341813.69489,1489813.76073,1741529.98363,1802177.61164,1226985.77407,1143261.89522,1229757.79276,1600424.34605,1477236.2008,1102774.22758,1188408.54596,1308333.71009,2132280.48842,1190695.17367,1920158.54831,1136549.44202,1384518.34567,1006412.96346,1401010.88656,1347656.01713,963462.699123,1143629.03691,1565883.87905,672857.393081,1214565.90023,946367.060232,1016385.05759,1175057.61307,1099746.65426,1238476.52389,1429329.04426
"1061","Com_419_neg","MS2_name",3.622,267.07394,15,12,3,0.8,0.2,"ethyl 3-cyano-2-hydroxy-6-phenylisonicotinate",145489268.644,98810008.9241,73007839.9912,148904628.712,56918824.4614,54509795.4332,66209481.5464,72948572.6718,108037836.159,186259640.413,121688690.241,88822020.5337,113647206.001,121317212.461,144698767.829,106607113.727,83591019.0577,227895781.647,133136737.579,105556145.825,148127730.233,133988421.865,150274013.727,117446489.731,101158886.309,57009269.0933,69057457.9577,41311136.775,113715979.768,48317360.2407,48851770.0368,42646960.095,145364930.422,136172767.365,110945616.245,113647845.994,51099191.3693,98646117.7122,77296078.0125,91175679.9654,49426182.1805,109903830.102,137159516.828,80243477.1555,98370492.9975,58257967.3986,93743236.1134,99521328.836,67954767.9691,55699337.8394,133568220.382,55282318.2516,116190072.324,61607938.6505,115556990.27,82312865.1164,162266511.622,52364533.5214,40850967.3911,34539223.5481,109544145.532,21843441.3431,51888424.3724,50303501.6783
