"","com_id","Zotu","cor","p","Phylum","Class","Order","Family","Genus","Species","com_name"
"272","Com_18483_pos","Zotu51",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Melatonin"
"273","Com_1876_neg","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","trans-Petroselinic acid"
"274","Com_1876_neg","Zotu23",-0.898219696,0.002438797,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","trans-Petroselinic acid"
"275","Com_1876_neg","Zotu59",-0.904761905,0.002008276,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","trans-Petroselinic acid"
"276","Com_18774_neg","Zotu165",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","7Z, 10Z, 13Z, 16Z, 19Z-docosapentaenoic acid"
"277","Com_18796_neg","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Anandamide (AEA)"
"278","Com_1893_neg","Zotu8",0.857142857,0.006530017,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","NA","(2S)-4-Oxo-2-phenyl-3,4-dihydro-2H-chromen-7-yl beta-D-glucopyranoside"
"279","Com_18936_pos","Zotu187",0.853912564,0.006965288,"Cyanobacteria","Oxyphotobacteria","Nostocales","Coleofasciculaceae","Microcoleus Es-Yyy1400","Microcoleus paludosus Es_Yyy1400","GlcADG (16:0-20:1)"
"280","Com_1900_pos","Zotu165",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","4-oxododecanedioic acid"
"281","Com_19052_pos","Zotu314",0.945230086,0.000394052,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","5-(benzyloxy)-2-(methylsulfanyl)-4-pyrimidinol"
"282","Com_19059_pos","Zotu12",-0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","LDGTS 20:1"
"283","Com_19158_neg","Zotu104",0.880952381,0.00385032,"Cyanobacteria","Oxyphotobacteria","Chloroplast","NA","NA","NA","Deoxyadenosine"
"284","Com_1919_pos","Zotu165",-0.904761905,0.002008276,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-decahydronaphthalen-1-ol"
"285","Com_19210_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Sunitinib"
"286","Com_19265_pos","Zotu339",-0.843434712,0.008503234,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(3-Methoxy-4-hydroxyphenyl)ethylene glycol sulfate"
"287","Com_1929_pos","Zotu165",-0.952380952,0.0002604,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","9,10-Dihome"
"288","Com_19295_pos","Zotu23",0.910195959,0.001690861,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Pyridoxine"
"289","Com_19295_pos","Zotu219",-0.880952381,0.00385032,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","NA","NA","Pyridoxine"
"290","Com_19406_pos","Zotu48",-0.834748647,0.009929687,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","6??-Naltrexol"
"291","Com_19536_pos","Zotu68",-0.932227236,0.000739205,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Prostaglandin E2-1-glyceryl ester"
"292","Com_19578_pos","Zotu2",-0.910195959,0.001690861,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","NA","8-Aminooctanoic acid"
"293","Com_19585_pos","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Gedunin"
"294","Com_19594_neg","Zotu192",0.880952381,0.00385032,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA","5-Hydroxymethyluridine"
"295","Com_1969_neg","Zotu68",-0.868376055,0.005152949,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Glucobrassicin"
"296","Com_1970_neg","Zotu100",0.862290909,0.005872991,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","PA (15:0/20:4)"
"297","Com_1970_neg","Zotu48",0.945230086,0.000394052,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PA (15:0/20:4)"
"298","Com_19721_pos","Zotu68",0.868376055,0.005152949,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","N-Formylkynurenine"
"299","Com_19812_pos","Zotu48",-0.896127224,0.00258811,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Histamine-trifluoromethyltoluide"
"300","Com_1987_pos","Zotu100",0.886243434,0.003373343,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Ethyl chrysanthemumate"
"301","Com_1987_pos","Zotu59",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","Ethyl chrysanthemumate"
"302","Com_1987_pos","Zotu48",0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Ethyl chrysanthemumate"
"303","Com_20010_pos","Zotu24",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Tyr-Tyr"
"304","Com_20103_neg","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Gamma-Glu-Leu"
"305","Com_20107_pos","Zotu23",-0.838338383,0.009323116,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","23-Nordeoxycholic acid"
"306","Com_20237_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","N,N-Dimethyldecylamine N-oxide"
"307","Com_20246_pos","Zotu114",0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","PC (6:0/13:1)"
"308","Com_20246_pos","Zotu68",-0.932227236,0.000739205,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","PC (6:0/13:1)"
"309","Com_20399_neg","Zotu48",-0.834748647,0.009929687,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PA (2:0/13:1)"
"310","Com_2048_neg","Zotu48",-0.896127224,0.00258811,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Kaempferitrin"
"311","Com_20495_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","LPC 22:6"
"312","Com_20513_pos","Zotu343",-0.862290909,0.005872991,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","Coenzyme Q2"
"313","Com_20521_neg","Zotu48",-0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","MGDG (7:0/16:4)"
"314","Com_20618_pos","Zotu100",0.850314646,0.007471415,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Biliverdin"
"315","Com_20627_pos","Zotu30",-0.857142857,0.006530017,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","4-Pregnen-17alpha,20alpha-Diol-3-One"
"316","Com_20627_pos","Zotu51",-0.904761905,0.002008276,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","4-Pregnen-17alpha,20alpha-Diol-3-One"
"317","Com_2069_pos","Zotu314",-0.834748647,0.009929687,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Roxane"
"318","Com_2081_pos","Zotu23",-0.946124747,0.000375312,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Nicotinate ribonucleoside"
"319","Com_2081_pos","Zotu32",-0.850314646,0.007471415,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Nicotinate ribonucleoside"
"320","Com_20926_pos","Zotu125",0.857142857,0.006530017,"Cyanobacteria","Oxyphotobacteria","Nostocales","NA","NA","NA","PC (20:5e/16:3)"
"321","Com_21014_neg","Zotu24",-0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Lysopc 16:1"
"322","Com_21069_pos","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","1-allyl-4,5-diphenyl-2-(2-thienyl)-1H-imidazole"
"323","Com_21086_pos","Zotu48",-0.945230086,0.000394052,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Nicotinoylglycine"
"324","Com_21086_pos","Zotu100",-0.886243434,0.003373343,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Nicotinoylglycine"
"325","Com_2110_pos","Zotu165",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","trans-Cinnamaldehyde"
"326","Com_2110_pos","Zotu167",-0.939827251,0.000520392,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529","NA","trans-Cinnamaldehyde"
"327","Com_2115_neg","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Ursolic acid"
"328","Com_212_neg","Zotu130",0.878310066,0.004103934,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Corchorifatty acid F"
"329","Com_2130_pos","Zotu10",0.862290909,0.005872991,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Neosaxitoxin"
"330","Com_2130_pos","Zotu169",0.834748647,0.009929687,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","NA","Neosaxitoxin"
"331","Com_21430_neg","Zotu48",-0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Trehalose"
"332","Com_21504_pos","Zotu314",0.883851509,0.003583935,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Docosatrienoic acid"
"333","Com_21511_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Diphenoxylate"
"334","Com_21598_pos","Zotu32",-0.946124747,0.000375312,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Phylloquinone"
"335","Com_21598_pos","Zotu51",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Phylloquinone"
"336","Com_21692_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","4-(1-adamantyl)-2-methyl-1,3-thiazole"
"337","Com_21780_pos","Zotu23",-0.922172222,0.001110817,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Androstenedione"
"338","Com_219_neg","Zotu68",-0.868376055,0.005152949,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","3,5-dimethyl-N'-[4-(trifluoromethyl)benzoyl]isoxazole-4-carbohydrazide"
"339","Com_21919_neg","Zotu48",0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PI (2:0/22:1)"
"340","Com_21922_neg","Zotu48",-0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","4-Hydroxy-3-methylbenzoic acid"
"341","Com_21958_pos","Zotu24",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","glutathione disulfide"
"342","Com_21958_pos","Zotu12",0.880952381,0.00385032,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","glutathione disulfide"
"343","Com_21987_pos","Zotu119",0.874267171,0.004512386,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Arecoline"
"344","Com_2206_neg","Zotu30",0.880952381,0.00385032,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","L-Threonine"
"345","Com_22087_neg","Zotu48",-0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","NG,NG-Dimethyl-L-arginine"
"346","Com_22149_neg","Zotu68",-0.855605819,0.00673489,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","MGDG (2:0/24:4)"
"347","Com_22246_pos","Zotu32",-0.898219696,0.002438797,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","AKK"
"348","Com_2233_neg","Zotu24",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","5-[(Benzoyloxy)methyl]-4,5,6-trihydroxy-2-cyclohexen-1-yl benzoate"
"349","Com_22402_pos","Zotu26",-0.867532847,0.005249136,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","NA","1-O-(3,4,5-Trimethoxybenzoyl)-beta-L-galactopyranose"
"350","Com_22402_pos","Zotu128",0.874267171,0.004512386,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ID0634","1-O-(3,4,5-Trimethoxybenzoyl)-beta-L-galactopyranose"
"351","Com_2243_neg","Zotu167",-0.963925385,0.000114214,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529","NA","Dodecanedioic acid"
"352","Com_2251_neg","Zotu9",-0.879581914,0.003980559,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","NA","L-Tyrosine"
"353","Com_2251_neg","Zotu104",-0.857142857,0.006530017,"Cyanobacteria","Oxyphotobacteria","Chloroplast","NA","NA","NA","L-Tyrosine"
"354","Com_2265_pos","Zotu314",-0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","DRH"
"355","Com_2269_neg","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Naringin"
"356","Com_2294_pos","Zotu314",0.969781517,6.74e-05,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","N-Lauroylsarcosine"
"357","Com_22958_pos","Zotu48",0.834748647,0.009929687,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Palmitoylcarnitine cation"
"358","Com_22980_pos","Zotu192",0.857142857,0.006530017,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA","2-Deoxyuridine"
"359","Com_22980_pos","Zotu130",-0.878310066,0.004103934,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","2-Deoxyuridine"
"360","Com_2336_pos","Zotu10",0.898219696,0.002438797,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Maltopentaose"
"361","Com_23391_pos","Zotu44",-0.880952381,0.00385032,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","NA","N-Acetyl-DL-phenylalanine"
"362","Com_23391_pos","Zotu57",-0.904761905,0.002008276,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","NA","NA","N-Acetyl-DL-phenylalanine"
"363","Com_2349_pos","Zotu100",0.898219696,0.002438797,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Carvone"
"364","Com_2349_pos","Zotu1",-0.951502571,0.000274893,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","NA","Carvone"
"365","Com_23516_pos","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Galactitol"
"366","Com_23534_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","4,5,7-Trihydroxyisoflavone"
"367","Com_2363_neg","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","S-Adenosyl-methionine"
"368","Com_237_neg","Zotu165",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","10-Undecenoic acid"
"369","Com_2375_pos","Zotu23",-0.898219696,0.002438797,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","4-oxo-5-phenylpentanoic acid"
"370","Com_23754_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Binospirone"
"371","Com_23762_pos","Zotu10",0.898219696,0.002438797,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","BMP (16:0/19:0)"
"372","Com_2378_pos","Zotu343",-0.850314646,0.007471415,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","Racecadotril"
"373","Com_23806_pos","Zotu73",0.879581914,0.003980559,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","NA","NA","2-Phenylethylamine"
"374","Com_23854_pos","Zotu314",0.847024363,0.007954271,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","ethyl 4-({[(3-morpholinopropyl)amino]carbothioyl}amino)benzoate"
"375","Com_23854_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","ethyl 4-({[(3-morpholinopropyl)amino]carbothioyl}amino)benzoate"
"376","Com_23976_pos","Zotu48",-0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Cinchophen"
"377","Com_24002_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Argatroban"
"378","Com_2407_pos","Zotu314",-0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","DGTS (6:0/8:0)"
"379","Com_2407_pos","Zotu48",0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","DGTS (6:0/8:0)"
"380","Com_246_pos","Zotu165",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Hypoxanthine"
"381","Com_24741_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PC (2:0/16:2)"
"382","Com_2476_pos","Zotu14",-0.884994777,0.003482252,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","1-Pyrenol"
"383","Com_2485_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid"
"384","Com_25_pos","Zotu100",0.838338383,0.009323116,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","DL-Stachydrine"
"385","Com_25_pos","Zotu48",0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","DL-Stachydrine"
"386","Com_25_pos","Zotu59",0.904761905,0.002008276,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","DL-Stachydrine"
"387","Com_25104_pos","Zotu13",0.922172222,0.001110817,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3","5-(tert-butyl)-2-methyl-N-(4-nitrophenyl)-3-furamide"
"388","Com_2528_neg","Zotu314",0.932954371,0.000716066,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Lactitol"
"389","Com_25379_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","RMK"
"390","Com_25429_pos","Zotu23",-0.862290909,0.005872991,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","RNK"
"391","Com_2552_neg","Zotu169",-0.896127224,0.00258811,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","NA","PC (5:0/13:1)"
"392","Com_2552_neg","Zotu187",-0.853912564,0.006965288,"Cyanobacteria","Oxyphotobacteria","Nostocales","Coleofasciculaceae","Microcoleus Es-Yyy1400","Microcoleus paludosus Es_Yyy1400","PC (5:0/13:1)"
"393","Com_25783_pos","Zotu30",-0.880952381,0.00385032,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","5-[(10Z)-14-(3,5-dihydroxyphenyl)tetradec-10-en-1-yl]benzene-1,3-diol"
"394","Com_2583_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","17??-Ethynylestradiol"
"395","Com_2609_pos","Zotu12",-0.952380952,0.0002604,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","YNH"
"396","Com_2624_neg","Zotu48",0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","4-Allyl-2-(??-D-glucopyranosyloxy)phenyl ??-D-glucopyranoside"
"397","Com_2633_neg","Zotu48",0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PI (2:0/21:1)"
"398","Com_26358_pos","Zotu36",-0.867532847,0.005249136,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164","SQDG (26:0/22:3)"
"399","Com_26435_pos","Zotu119",0.850314646,0.007471415,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","2-Arachidonyl Glycerol ether"
"400","Com_26605_pos","Zotu59",-0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate"
"401","Com_267_pos","Zotu114",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","T-2 Triol"
"402","Com_267_pos","Zotu130",0.878310066,0.004103934,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","T-2 Triol"
"403","Com_2709_pos","Zotu48",-0.932954371,0.000716066,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Apigenin"
"404","Com_27111_pos","Zotu24",0.928571429,0.000862968,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Methacycline"
"405","Com_2712_neg","Zotu24",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Prostaglandin F2alpha"
"406","Com_2714_pos","Zotu130",0.853912564,0.006965288,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","20-Dihydro 6??-methylprednisone"
"407","Com_2714_pos","Zotu114",-0.928571429,0.000862968,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","20-Dihydro 6??-methylprednisone"
"408","Com_272_neg","Zotu68",-0.868376055,0.005152949,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Picrotin"
"409","Com_27258_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","AL 8810"
"410","Com_2744_pos","Zotu219",0.857142857,0.006530017,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","NA","NA","2,5-bis(4-hydroxy-3-methoxyphenyl)-3,4-dimethyloxolan-3-ol"
